_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,brandName
6664916327afadaf97944e50,Schweppes Mineral Water Orange Mango 4 Pack,7,https://www.igashop.com.au//product/schweppes-mineral-water-orange-mango-383505,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/383505",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e51,Schweppes Passiona 1.25L,3,https://www.igashop.com.au//product/schweppes-passiona-27264,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/27264",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e52,Schweppes Passiona Passionfruit Soft Drink 10 Pack,18,https://www.igashop.com.au//product/schweppes-passiona-passionfruit-soft-drink-655724,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/655724",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e53,Schweppes Passiona Soda Syrup Passionfruit Syrup 300mL,4,https://www.igashop.com.au//product/schweppes-passiona-soda-syrup-passionfruit-syrup-654396,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e54,Schweppes Solo Thirst Crusher Original Lemon Bottle 1.25L,3,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-bottle-14164,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e55,Schweppes Solo Thirst Crusher Original Lemon Bottle 2L,3.6,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-bottle-21666,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e56,Schweppes Solo Thirst Crusher Original Lemon Bottle 600mL,3.5,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-bottle-44680,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e57,Schweppes Solo Thirst Crusher Original Lemon Can 375mL,2,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-can-806359,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e58,Schweppes Solo Thirst Crusher Original Lemon Multipack Cans 30 Pack,26,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-multipack-cans-313636,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e59,Schweppes Solo Thirst Crusher Original Lemon Multipack Cans 10 Pack,18,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-multipack-cans-593765,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5a,Schweppes Solo Thirst Crusher Original Lemon Multipack Cans 24 Pack,19.9,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-multipack-cans-460446,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5b,Schweppes Solo Thirst Crusher Original Lemon Zero Sugar Bottle 1.25L,3,https://www.igashop.com.au//product/schweppes-solo-thirst-crusher-original-lemon-zero-sugar-bottle-255919,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5c,Schweppes Solo Zero Sugar Multipack Cans 24 Pack,19.9,https://www.igashop.com.au//product/schweppes-solo-zero-sugar-multipack-cans-294188,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5d,Schweppes Traditional Pink Lemonade 4 Pack,7,https://www.igashop.com.au//product/schweppes-traditional-pink-lemonade-653421,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5e,Schweppes Traditional Zero Sugar Pink Lemonade With Natural Strawberry Flavour 1.1L,1.8,https://www.igashop.com.au//product/schweppes-traditional-zero-sugar-pink-lemonade-with-natural-strawberry-flavour-190000007778,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e5f,Schweppes Traditionals Brown Cream Soda 1.1L,1.8,https://www.igashop.com.au//product/schweppes-traditionals-brown-cream-soda-732539,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e60,Schweppes Traditionals Raspberry 600mL,3.5,https://www.igashop.com.au//product/schweppes-traditionals-raspberry-306951,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e61,Schweppes Traditionals Raspberry 1.1L,1.8,https://www.igashop.com.au//product/schweppes-traditionals-raspberry-764219,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/764219",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e62,Schweppes Traditionals Raspberry Multipack Cans 10 Pack,18,https://www.igashop.com.au//product/schweppes-traditionals-raspberry-multipack-cans-593757,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/593757",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e63,Schweppes Traditionals Raspberry Zero Sugar 1.1L,1.8,https://www.igashop.com.au//product/schweppes-traditionals-raspberry-zero-sugar-871642,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/871642",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e64,Schweppes Traditionals Sarsaparilla 1.1L,1.8,https://www.igashop.com.au//product/schweppes-traditionals-sarsaparilla-763551,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/763551",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e65,Soda Boss Can Grape Chewie 375mL,2.6,https://www.igashop.com.au//product/soda-boss-can-grape-chewie-232000,/static/default-product-image.png,IGA,Soft Drinks,Soda
6664916327afadaf97944e66,Soda Boss Can Peach Rings 375mL,2.6,https://www.igashop.com.au//product/soda-boss-can-peach-rings-231973,/static/default-product-image.png,IGA,Soft Drinks,Soda
6664916327afadaf97944e67,Soda Boss Can Pineapple Lollies 375mL,2.6,https://www.igashop.com.au//product/soda-boss-can-pineapple-lollies-231965,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Soda
