_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,brandName
6663f50727afadaf97944be8,Mountain Dew Energised Soft Drink Multipack Cans 375mL x 10 Pack | 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/mountain-dew-energised-soft-drink-multipack-cans-375ml-x-10-pack-10-pack-2684188,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2684188.jpg&w=640&q=90,coles,Soft Drinks,Mountain
6663f50727afadaf97944be9,Schweppes Traditional Raspberry Soft Drink Cans Multipack 375mL ... 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/schweppes-traditional-raspberry-soft-drink-cans-multipack-375ml-x-10-pack-10-pack-2684199,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2684199.jpg&w=640&q=90,coles,Soft Drinks,Schweppes
6663f50727afadaf97944bea,Pepsi Cola Soft Drink Cans Multipack 375mL x 10 Pack | 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/pepsi-cola-soft-drink-cans-multipack-375ml-x-10-pack-10-pack-2684213,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2684213.jpg&w=640&q=90,coles,Soft Drinks,Pepsi
6663f50727afadaf97944beb,Kirks Mixers Tonic Water Mini Cans 6x250mL | 6 pack,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-mixers-tonic-water-mini-cans-6x250ml-6-pack-6670152,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670152.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944bec,Nexba Crafted Soda Vintage Cola 4x250mL | 4 pack,6,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/nexba-crafted-soda-vintage-cola-4x250ml-4-pack-5178677,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5178677.jpg&w=640&q=90,coles,Soft Drinks,Nexba
6663f50727afadaf97944bed,Kirks Lemon Squash Soft Drink 10x375mL | 10 Pack,14.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-lemon-squash-soft-drink-10x375ml-10-pack-9125050,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F9%2F9125050.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944bee,Coca-Cola Zero Sugar Vanilla Soft Drink Multipack Bottles 12x300mL | 12 pack,19,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/coca-cola-zero-sugar-vanilla-soft-drink-multipack-bottles-12x300ml-12-pack-5192816,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5192816.jpg&w=640&q=90,coles,Soft Drinks,Coca-Cola
6663f50727afadaf97944bef,Nexba Mango Kombucha 4X330mL | 4 pack,8.95,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/nexba-mango-kombucha-4x330ml-4-pack-3803792,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3803792.jpg&w=640&q=90,coles,Soft Drinks,Nexba
6663f50727afadaf97944bf0,Remedy Kombucha Raspberry | 1.25L,8.95,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-kombucha-raspberry-1.25l-3831517,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3831517.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944bf1,Schweppes Lemonade Soft Drink Cans Multipack 375mL x 10 Pack | 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/schweppes-lemonade-soft-drink-cans-multipack-375ml-x-10-pack-10-pack-2684155,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2684155.jpg&w=640&q=90,coles,Soft Drinks,Schweppes
6663f50727afadaf97944bf2,Pepsi Max No Sugar Creaming Soda Cola Soft Drink Cans Multip ... 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/pepsi-max-no-sugar-creaming-soda-cola-soft-drink-cans-multipack-375ml-x-10-pack-10-pack-6574115,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6574115.jpg&w=640&q=90,coles,Soft Drinks,Pepsi
6663f50727afadaf97944bf3,Capi Sunset Tonic | 750mL,4.15,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/capi-sunset-tonic-750ml-5463312,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5463312.jpg&w=640&q=90,coles,Soft Drinks,Capi
6663f50727afadaf97944bf4,Fever-Tree Premium Mixers Mediterranean Light Tonic | 500mL,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixers-mediterranean-light-tonic-500ml-4819368,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4819368.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944bf5,Que No Sugar Soft Drink Cola 12x300mL | 12 pack,8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/que-no-sugar-soft-drink-cola-12x300ml-12-pack-5197944,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5197944.jpg&w=640&q=90,coles,Soft Drinks,Que
6663f50727afadaf97944bf6,Remedy Sodaly Passionfruit 250mL | 4 pack,8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-sodaly-passionfruit-250ml-4-pack-6210163,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6210163.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944bf7,Coca-Cola Zero Raspberry Coke Cans 6X250mL | 6 pack,9.2,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/coca-cola-zero-raspberry-coke-cans-6x250ml-6-pack-6670108,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670108.jpg&w=640&q=90,coles,Soft Drinks,Coca-Cola
6663f50727afadaf97944bf8,Kirks Ginger Beer Soft Drink 10x375mL | 10 pack,14.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-ginger-beer-soft-drink-10x375ml-10-pack-8492033,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F8%2F8492033.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944bf9,Capi Low Sugar Tonic Water | 750mL,4.15,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/capi-low-sugar-tonic-water-750ml-4395727,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4395727.jpg&w=640&q=90,coles,Soft Drinks,Capi
6663f50727afadaf97944bfa,Fever-Tree Premium Mixer Light Indian Tonic Water | 500mL,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixer-light-indian-tonic-water-500ml-3536798,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3536798.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944bfb,Fever-Tree Premium Mixer Indian Tonic Water | 500mL,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixer-indian-tonic-water-500ml-3536801,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3536801.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944bfc,Fever-Tree Premium Mixers Raspberrylight Tonic | 500mL,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixers-raspberrylight-tonic-500ml-5582537,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5582537.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944bfd,Fever-Tree Premium Mixers Elderflower Tonic Water 4x200mL | 4 pack,9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixers-elderflower-tonic-water-4x200ml-4-pack-3536674,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3536674.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944bfe,Deep Spring Natural Mineral Water Orange Passionfruit Multipack Mini Can ... 6 pack,9.2,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/deep-spring-natural-mineral-water-orange-passionfruit-multipack-mini-cans-6x250ml-6-pack-5484607,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5484607.jpg&w=640&q=90,coles,Soft Drinks,Deep
6663f50727afadaf97944bff,Fever-Tree Premium Mixer Light Indian Tonic Water 8x150mL | 8 pack,10,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixer-light-indian-tonic-water-8x150ml-8-pack-6519092,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6519092.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
6663f50727afadaf97944c00,Kirks Soft Drink Orange Cans 10X375Ml | 10 pack,14.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-soft-drink-orange-cans-10x375ml-10-pack-6421497,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6421497.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944c01,Kirks Mixers Soda Water Mini Cans 6x250mL | 6 pack,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-mixers-soda-water-mini-cans-6x250ml-6-pack-6670141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670141.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944c02,Bundaberg Brewed Drink Sarsaparilla Diet 4x375mL | 4 pack,5.6,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/bundaberg-brewed-drink-sarsaparilla-diet-4x375ml-4-pack-2481318,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2481318.jpg&w=640&q=90,coles,Soft Drinks,Bundaberg
6663f50727afadaf97944c03,Fever-Tree Premium Mixers Indian Tonic Water 4x200mL | 4 pack,9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-premium-mixers-indian-tonic-water-4x200ml-4-pack-3048772,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3048772.jpg&w=640&q=90,coles,Soft Drinks,Fever-Tree
