_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,subCategoryName,brandName
6663f50727afadaf97944c5d,Reese's Peanut Butter Cup White 2 pack | 39g,2.5,https://www.coles.com.au/product/reese's-peanut-butter-cup-white-2-pack-39g-7844339,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7844339.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Reese's
6663f50727afadaf97944c5e,Cadbury Dairy Milk Twirl Breakaway ... 32g,2.5,https://www.coles.com.au/product/cadbury-dairy-milk-twirl-breakaway-cookie-dough-32g-8138602,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F8%2F8138602.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c5f,Cadbury Twirl Iced Latte Chocolate ... 39g,2.5,https://www.coles.com.au/product/cadbury-twirl-iced-latte-chocolate-bar-39g-7523120,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7523120.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c60,Reeses Chocolate Wafer Sticks | 42g,2.5,https://www.coles.com.au/product/reeses-chocolate-wafer-sticks-42g-5162564,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5162564.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Reeses
6663f50727afadaf97944c61,Cadbury Cherry Ripe Chocolate Bar Twin Pack | 68g,2.5,https://www.coles.com.au/product/cadbury-cherry-ripe-chocolate-bar-twin-pack-68g-7843915,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843915.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c62,Cadbury Turkish Delight Chocolate Bar Twin Pack | 70g,2.5,https://www.coles.com.au/product/cadbury-turkish-delight-chocolate-bar-twin-pack-70g-9794162,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F9%2F9794162.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c63,Cadbury Cherry Ripe Berry Truffle Chocolate ... 40g,2.5,https://www.coles.com.au/product/cadbury-cherry-ripe-berry-truffle-chocolate-bar-40g-7843110,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843110.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c64,Kinder Surprise Chocolate 3 pack | 60g,6,https://www.coles.com.au/product/kinder-surprise-chocolate-3-pack-60g-4283290,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4283290.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c65,Kinder Surprise Blue | 20g,2.5,https://www.coles.com.au/product/kinder-surprise-blue-20g-2877421,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2877421.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c66,Noshu Less Sugar Milk Chocolate Peanut & Cara ... 42g,3.5,https://www.coles.com.au/product/noshu-less-sugar-milk-chocolate-peanut-and-caramel-nougat-bar-42g-7265422,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7265422.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Noshu
6663f50727afadaf97944c67,Mars Lamington Flavoured Chocolate Bar | 47g,1.1,https://www.coles.com.au/product/mars-lamington-flavoured-chocolate-bar-47g-6796514,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6796514.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Mars
6663f50727afadaf97944c68,Reese's Caramel Big Cup | 39g,2.5,https://www.coles.com.au/product/reese's-caramel-big-cup-39g-7844420,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7844420.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Reese's
6663f50727afadaf97944c69,Nestle Rolo | 52g,2,https://www.coles.com.au/product/nestle-rolo-52g-2932064,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2932064.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Nestle
6663f50727afadaf97944c6a,Tony's Chocolonely Milk Chocolate ... 50g,3.5,https://www.coles.com.au/product/tony's-chocolonely-milk-chocolate-32percent-50g-5751259,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5751259.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Tony's
6663f50727afadaf97944c6b,Nomo Caramel Bar | 38g,2.5,https://www.coles.com.au/product/nomo-caramel-bar-38g-6341605,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6341605.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Nomo
