_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf97944581,Remedy Organic Kombucha Wild Berry 250ml X4 Pack,6.5,https://www.woolworths.com.au/shop/productdetails/151286/remedy-organic-kombucha-wild-berry,https://assets.woolworths.com.au/images/1005/151286.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Remedy
6663ef9027afadaf97944582,Fanta Pineapple Zero Sugar 1.25l,3.85,https://www.woolworths.com.au/shop/productdetails/635887/fanta-pineapple-zero-sugar,https://assets.woolworths.com.au/images/1005/635887.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fanta
6663ef9027afadaf97944583,Sunkist Zero Sugar Orange Soft Drink Cans Multipack 375ml X 24 Pack,34.85,https://www.woolworths.com.au/shop/productdetails/140657/sunkist-zero-sugar-orange-soft-drink-cans-multipack,https://assets.woolworths.com.au/images/1005/140657.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Sunkist
6663ef9027afadaf97944584,Schweppes Traditional Brown Creaming Soda Soft Drink Bottle 1.1l,3,https://www.woolworths.com.au/shop/productdetails/707972/schweppes-traditional-brown-creaming-soda-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/707972.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf97944585,Fever-tree Mediterranean Tonic Water Bottles 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/609505/fever-tree-mediterranean-tonic-water-bottles,https://assets.woolworths.com.au/images/1005/609505.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944586,Fever-tree Premium Indian Tonic Water 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/841115/fever-tree-premium-indian-tonic-water,https://assets.woolworths.com.au/images/1005/841115.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944587,Fever-tree Refreshingly Light Tonic Water 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/686285/fever-tree-refreshingly-light-tonic-water,https://assets.woolworths.com.au/images/1005/686285.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944588,Fever-tree Blood Orange Soda 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/184132/fever-tree-blood-orange-soda,https://assets.woolworths.com.au/images/1005/184132.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944589,Pepsi Max No Sugar Cola Soft Drink Mini Cans Multipack 275ml X 6 Pack,6.5,https://www.woolworths.com.au/shop/productdetails/290319/pepsi-max-no-sugar-cola-soft-drink-mini-cans-multipack,https://assets.woolworths.com.au/images/1005/290319.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Pepsi
6663ef9027afadaf9794458a,Bundaberg Ginger Beer Mini Can 200ml X6 Pack,5.75,https://www.woolworths.com.au/shop/productdetails/53114/bundaberg-ginger-beer-mini-can,https://assets.woolworths.com.au/images/1005/53114.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bundaberg
