_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf9794473b,M&m's Crispy Milk Chocolate Snack & Share Bag 335g,7,https://www.woolworths.com.au/shop/productdetails/105836/m-m-s-crispy-milk-chocolate-snack-share-bag,https://assets.woolworths.com.au/images/1005/105836.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,M&m's
6663ef9027afadaf9794473c,Hershey's Cookies & Cream Salted Caramel Bar 38g,2.5,https://www.woolworths.com.au/shop/productdetails/637982/hershey-s-cookies-cream-salted-caramel-bar,https://assets.woolworths.com.au/images/1005/637982.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Hershey's
6663ef9027afadaf9794473d,Reese's White Peanut Butter Cups 39g,2.5,https://www.woolworths.com.au/shop/productdetails/494618/reese-s-white-peanut-butter-cups,https://assets.woolworths.com.au/images/1005/494618.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Reese's
6663ef9027afadaf9794473e,Snickers Milk Chocolate Bar Peanuts Caramel Nougat 2 Pieces 64g,2,https://www.woolworths.com.au/shop/productdetails/239842/snickers-milk-chocolate-bar-peanuts-caramel-nougat-2-pieces,https://assets.woolworths.com.au/images/1005/239842.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Snickers
6663ef9027afadaf9794473f,Kinder Surprise Milk Chocolate Egg With Natoons Toy 20g,1.75,https://www.woolworths.com.au/shop/productdetails/76358/kinder-surprise-milk-chocolate-egg-with-natoons-toy,https://assets.woolworths.com.au/images/1005/76358.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Kinder
6663ef9027afadaf97944740,Reese's Sticks Chocolate Bar 42g,2.5,https://www.woolworths.com.au/shop/productdetails/325742/reese-s-sticks-chocolate-bar,https://assets.woolworths.com.au/images/1005/325742.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Reese's
6663ef9027afadaf97944741,Cadbury Dairy Milk Caramel Chocolate Caramello Bar 46g,1,https://www.woolworths.com.au/shop/productdetails/612998/cadbury-dairy-milk-caramel-chocolate-caramello-bar,https://assets.woolworths.com.au/images/1005/612998.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944742,Fry's Turkish Delight Chocolate Bar 50g,1,https://www.woolworths.com.au/shop/productdetails/612308/fry-s-turkish-delight-chocolate-bar,https://assets.woolworths.com.au/images/1005/612308.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Fry's
6663ef9027afadaf97944743,Cadbury Moro Chocolate Bar 50g,1,https://www.woolworths.com.au/shop/productdetails/610115/cadbury-moro-chocolate-bar,https://assets.woolworths.com.au/images/1005/610115.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944744,Cadbury Slices Raspberry Chocolate Bar 50g,1,https://www.woolworths.com.au/shop/productdetails/597153/cadbury-slices-raspberry-chocolate-bar,https://assets.woolworths.com.au/images/1005/597153.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
